"","X1h.m1.t","X1h.m1.u","X1h.m2.t","X1h.m2.u","X1h.m3.t","X1h.m3.u"
"Serinc5",128.672609666803,42.7107656919859,96.4925196630798,61.3366758405057,74.8063815044905,46.0473995768645
"Thbs4",9.73154190757333,13.0505117392179,14.473877949462,25.721831804083,5.21904987240631,8.77093325273609
"Mtx3",88.6651596023348,69.9981993285325,77.9981200609895,61.3366758405057,67.847648341282,74.5529326482568
"Cmya5",0,2.37282031622144,0.804104330525665,3.95720489293585,0.869841645401052,0
"Gm4814",0,0,0,0,0,0
"A630019I02Rik",0,1.18641015811072,0.804104330525665,0,0,0
"Papd4",249.776242294382,208.808187827487,276.611889700829,287.886655961083,261.822335265717,259.838897612307
"Homer1",101.640548812433,125.759476759736,108.554084620965,102.887327216332,150.482604654382,169.936831771762
"Jmy",63.795663616314,51.015636798761,45.0298425094373,43.5292538222944,44.3619239154536,46.0473995768645
"Gm6109",0,0,0.804104330525665,0.989301223233963,1.7396832908021,2.19273331318402
"Bhmt",0,0,0,0,0,0
"Bhmt2",0,0,0,0,0,0
"Dmgdh",0,0,0,0,0,0
"AW495222",0,0,0,0,0,0
"Arsb",214.093921966613,162.538191661169,211.47943892825,171.149111619476,155.701654526788,132.660365447633
"Lhfpl2",3025.42825082113,2815.35130519674,3172.99568825427,2943.17113912104,3183.62042216785,3023.77923888077
"Scamp1",323.303447818269,344.058945852109,254.901072776636,259.196920487298,367.073174359244,325.620897007828
"Gm9776",8.65025947339851,16.6097422135501,5.62873031367966,5.93580733940378,14.7873079718179,3.28909996977604
"Ap3b1",552.53532386333,694.049942494771,619.160334504762,677.671337915265,612.368518362341,643.567227419511
"Tbca",167.598777297096,189.825625297715,153.583927130402,162.24540061037,145.263554781976,176.515031711314
"Otp",0,0,0,0,0,0
"Wdr41",108.128243417481,110.336144704297,53.0708858146939,59.3580733940378,59.1492318872715,63.5892660823367
"Pde8b",17.300518946797,5.9320507905536,41.0093208568089,15.8288195717434,12.1777830356147,13.1563998791041
"Gm20064",0,0,0,0,0,0
"Zbed3",8.65025947339851,10.6776914229965,7.23693897473099,6.92510856263774,16.52699126262,8.77093325273609
"Mir1940",0,0,0,0,0,0
"Snora47",0,0,0,0,0,0
"Aggf1",231.39444091341,237.282031622144,206.654812945096,182.031425075049,218.330252995664,211.598764722258
"Crhbp",0,0,0,0,0,0
"S100z",0,0,0,0,0,0
"F2rl1",0,0,0,0,0,0
"F2r",0,4.74564063244288,1.60820866105133,4.94650611616982,11.3079413902137,4.38546662636805
"Iqgap2",166.517494862921,55.7612774312039,477.637972332245,422.431622320902,107.86036402973,167.744098458578
"F2rl2",0,7.11846094866432,0,0,3.47936658160421,2.19273331318402
"Sv2c",0,0,0,0,0,1.09636665659201
"Poc5",59.4705338796148,45.0835860082074,60.3078247894249,51.4436636081661,63.4984401142768,32.8909996977604
"Ankdd1b",0,0,0,0,0,0
"Polk",103.803113680782,87.7943517001933,114.182814934644,116.737544341608,98.2921059303189,101.962099063057
"Col4a3bp",893.139290628396,816.250188780176,706.003602201534,665.799723236457,784.597164151749,710.445593471624
"Hmgcr",325.466012686619,392.701762334648,282.240620014508,346.255428131887,294.876317790957,363.993729988548
"Gcnt4",0,3.55923047433216,0.804104330525665,0,0.869841645401052,1.09636665659201
"1700029F12Rik",0,0,0,0,0,0
"Fam169a",0,0,0,0,0,0
"Nsa2",422.781431762352,383.210481069763,376.320826686011,412.538610088563,412.304939920099,354.12643007922
"Gfm2",144.891846179425,158.978961186837,135.893631858837,129.598460243649,141.784188200371,117.311232255345
"Hexb",1220.76786818337,866.079415420826,1044.53152535284,785.505171247767,768.070172889129,729.083826633688
"Enc1",34.6010378935941,29.660253952768,126.244379892529,92.0050137607586,39.1428740430473,47.1437662334565
"Gm2373",0,0,0,0,0,0
"Gm5086",0,0,0,0,0,2.19273331318402
"5330416C01Rik",0,0,0,0,0,0
"Rgnef",1.08128243417481,0,0,0,0,0
"Utp15",167.598777297096,200.503316720712,182.531683029326,168.181207949774,203.542945023846,217.080598005218
"Ankra2",34.6010378935941,29.660253952768,32.9682775515523,33.6362415899548,49.58097378786,55.9146994861926
"Btf3",456.301187221772,473.377653086177,468.792824696463,408.581405195627,438.40018928213,505.425028688917
"Gm9828",1.08128243417481,0,4.02052165262833,0,0,1.09636665659201
"Foxd1",0,0,0,0,0,0
"2310005E17Rik",0,0,0,0,0,0
"Tmem174",0,0,0,0,0,0
"Tmem171",0,1.18641015811072,0,0.989301223233963,0,0
"Fcho2",456.301187221772,443.717399133409,447.08200777227,414.517212535031,491.460529651594,427.582996070885
"Tnpo1",785.011047210915,755.743270716529,847.525964374051,879.488787454993,888.108319954474,856.262358798361
"Gm5453",2.16256486834963,3.55923047433216,8.04104330525665,1.97860244646793,2.60952493620316,1.09636665659201
"1700024P04Rik",0,0,0,0,0,0
"2310020H05Rik",0,0,0,0,0,0
"Zfp366",0,0,4.02052165262833,0,2.60952493620316,2.19273331318402
"Ptcd2",69.2020757871881,84.2351212258611,73.9775984083612,70.2403868496114,80.0254313768968,66.8783660521127
"Mrps27",63.795663616314,36.7787149014323,34.5764862126036,50.4543623849321,36.5333491068442,48.2401328900485
"6430562O15Rik",0,0,0,0,0,0
"Mtap1b",5.40641217087407,4.74564063244288,4.02052165262833,7.91440978587171,11.3079413902137,8.77093325273609
"Cartpt",0,0,0,0,0,0
"Mccc2",16.2192365126222,10.6776914229965,17.6902952715646,21.7646269111472,20.8761994896252,15.3491331922882
"Bdp1",808.799260762761,691.67712217855,766.311426990959,732.082905193133,708.051099356456,692.903726966151
"Serf1",49.7389919720414,40.3379453757645,28.9477558989239,42.5399525990604,7.82857480860947,18.6382331620642
"Smn1",57.3079690112651,47.4564063244288,53.8749901452196,40.5613501525925,57.4095485964694,47.1437662334565
"Naip2",901.789550101795,546.935082889042,743.79650573624,573.794709475699,721.968565682873,652.338160672247
"Naip5",230.313158479235,163.724601819279,275.807785370303,181.042123851815,253.123918811706,222.562431288178
"Naip6",177.33031920467,98.4720431231898,172.078326732492,118.716146788076,160.920704399195,137.045832074001
"Naip1",37.8448851961185,9.49128126488576,21.710816924193,22.7539281343812,39.1428740430473,17.5418665054722
"LOC100862307",6.48769460504888,0,1.60820866105133,3.95720489293585,6.95873316320842,5.48183328296006
"Gtf2h2",80.0149001289362,60.5069180636467,65.1324507725789,58.3687721708038,53.9301820148652,62.4928994257447
"Ocln",0,0,0,0.989301223233963,0,0
"Marveld2",0,1.18641015811072,0.804104330525665,2.96790366970189,0.869841645401052,0
"Rad17",129.753892100978,107.963324388076,106.141771629388,140.480773699223,154.831812881387,132.660365447633
"Taf9",245.451112557683,220.672289408594,245.251820810328,199.838847093261,233.117560967482,230.236997884322
"Ccdc125",48.6577095378666,72.3710196447539,40.2052165262833,39.5720489293585,51.3206570786621,35.0837330109444
"Cdk7",105.965678549132,99.6584532813005,109.35818895149,107.833833332502,120.038147065345,126.082165508081
"Mrps36",65.9582284846637,56.9476875893146,61.1119291199506,76.1761941890152,67.847648341282,65.7819993955207
"Cenph",1.08128243417481,4.74564063244288,6.43283464420532,1.97860244646793,0.869841645401052,1.09636665659201
"Ccnb1",16.2192365126222,26.1010234784358,12.061564957885,4.94650611616982,16.52699126262,12.0600332225121
"Slc30a5",221.662899005837,223.045109724815,201.026082631416,175.106316512412,180.057220598018,201.73146481293
"Gm10257",38.9261676302933,53.3884571149824,35.3805905431293,53.422266054634,57.4095485964694,60.3001661125607
"Gm6115",12.9753892100978,3.55923047433216,4.02052165262833,6.92510856263774,6.08889151780736,6.57819993955207
"5930438M14",0,0,0,0,0,0
"4933416M06Rik",0,0,0,0,0,0
"4922502H24Rik",0,0,0,0,0,0
"Pik3r1",346.01037893594,282.365617630351,234.798464513494,207.753256879132,246.165185648498,236.815197823875
"Cd180",105.965678549132,134.064347866511,280.632411353457,385.827477061246,298.355684372561,243.393397763427
"Mast4",10.8128243417481,18.9825625297715,8.84514763578232,22.7539281343812,15.6571496172189,12.0600332225121
"1700099I09Rik",0,0,2.412312991577,0,0,0
"Gm6211",0,0,0.804104330525665,0,0,0
"Gm5454",8.65025947339851,4.74564063244288,5.62873031367966,3.95720489293585,4.34920822700526,3.28909996977604
"Srek1",272.483173412053,211.181008143708,208.263021606147,232.485787459981,195.714370215237,209.406031409074
"Erbb2ip",733.109490370524,664.389688542003,804.104330525665,725.157796630495,763.720964662123,701.674660218888
"Nln",165.436212428747,201.689726878822,142.326466503043,119.70544801131,200.063578442242,154.587698579474
"Sgtb",16.2192365126222,11.8641015811072,12.8656692884106,12.8609159020415,12.1777830356147,6.57819993955207
"2410002O22Rik",209.768792229914,213.55382845993,198.613769639839,180.052822628581,184.406428825023,195.153264873378
"Trim23",78.9336176947614,99.6584532813005,110.966397612542,79.1440978587171,98.2921059303189,97.5766324366891
"Ppwd1",87.5838771681599,58.1340977474253,82.8227460441435,51.4436636081661,74.8063815044905,72.3601993350728
"Cenpk",4.32512973669926,0,1.60820866105133,1.97860244646793,0.869841645401052,0
"Adamts6",25.9507784201955,11.8641015811072,26.535442907347,34.6255428131887,11.3079413902137,15.3491331922882
"Gm8680",0,0,0,0,0,2.19273331318402
"Cwc27",99.4779839440829,78.3030704353075,107.749980290439,90.0264113142907,119.168305419944,100.865732406465
"Srek1ip1",80.0149001289362,56.9476875893146,65.9365551031045,66.2831819566755,82.6349563130999,89.902065840545
"Fam159b",0,0,0,0,0,0
"Rgs7bp",0,2.37282031622144,0,0.989301223233963,0,0
"4933425L06Rik",0,0,0,0,0,0
"Rnf180",14.0566716442726,73.5574298028647,17.6902952715646,43.5292538222944,15.6571496172189,31.7946330411683
"Htr1a",0,0,0,0,0,0
"Ipo11",157.867235389523,163.724601819279,151.975718469351,127.619857797181,133.955613391762,112.925765628977
"LOC100504500",1.08128243417481,1.18641015811072,4.82462598315399,9.89301223233963,1.7396832908021,0
"Dimt1",43.2512973669926,35.5923047433216,44.2257381789116,53.422266054634,44.3619239154536,44.9510329202725
"Kif2a",196.793403019816,207.621777669376,165.645492088287,190.935136084155,248.774710584701,205.020564782706
"3830408C21Rik",1.08128243417481,1.18641015811072,2.412312991577,1.97860244646793,1.7396832908021,0
"Apoo-ps",3.24384730252444,10.6776914229965,5.62873031367966,4.94650611616982,6.08889151780736,7.67456659614408
"AI197445",0,0,0.804104330525665,0,0,0
"1700006H21Rik",0,0,0,0,0,0
"Zswim6",139.485434008551,170.843062767944,124.636171231478,110.801737002204,152.222287945184,162.262265175618
"2810008M24Rik",168.680059731271,136.437168182733,127.852588553581,110.801737002204,150.482604654382,151.298598609698
"Ndufaf2",34.6010378935941,21.355382845993,23.3190255852443,30.6683379202529,20.0063578442242,20.8309664752482
"Ercc8",40.0074500644681,35.5923047433216,35.3805905431293,39.5720489293585,35.6635074614431,30.6982663845763
"Elovl7",0,0,0,0,0,0
"Depdc1b",0,0,0,0,0,1.09636665659201
"Pde4d",22.7069311176711,13.0505117392179,17.6902952715646,18.7967232414453,22.6158827804273,13.1563998791041
"LOC100862401",9.73154190757333,5.9320507905536,6.43283464420532,4.94650611616982,2.60952493620316,9.86729990932811
"Mir582",0,0,0,0,0,0
"Mir1904",0,0,0,0,0,1.09636665659201
"Rab3c",0,1.18641015811072,0,0,0,0
"Gm20311",0,0,0,0,0,0
"Gapt",7.5689770392237,9.49128126488576,4.02052165262833,12.8609159020415,13.9174663264168,9.86729990932811
"Plk2",616.330987479644,2148.58879633851,993.872952529722,1999.37777215584,1704.88962498606,1588.63528540183
"3110015C05Rik",0,0,0,0,0,0
"Actbl2",0,0,0,0,0,0
"Gpbp1",396.830653342157,417.616375654974,410.897312898615,450.132056571453,442.749397509135,422.101162787925
"Gm10736",24.8694959860207,30.8466641108787,15.2779822799876,27.700434250551,21.7460411350263,33.9873663543524
"Mier3",85.4213122998103,110.336144704297,90.8637893494002,112.780339448672,113.949255547538,108.540299002609
"Map3k1",380.611416829535,370.159969330545,420.546564864923,422.431622320902,562.787544574481,506.521395345509
"Gm15327",0,1.18641015811072,3.21641732210266,1.97860244646793,1.7396832908021,2.19273331318402
"Ankrd55",9.73154190757333,14.2369218973286,19.298503932616,16.8181207949774,16.52699126262,15.3491331922882
"Il6st",458.463752090121,493.54662577406,423.762982187026,498.607816509918,492.330371296995,537.219661730086
"Il31ra",3.24384730252444,0,3.21641732210266,0,1.7396832908021,2.19273331318402
"Ddx4",0,0,2.412312991577,0,0.869841645401052,0
"Slc38a9",140.566716442726,134.064347866511,168.057805079864,152.35238837803,160.920704399195,128.274898821265
"Ppap2a",435.75682097245,132.877937708401,362.651053067075,198.849545870027,139.174663264168,172.129565084946
"Skiv2l2",246.532394991858,220.672289408594,236.406673174546,240.400197245853,253.993760457107,253.260697672755
"Dhx29",161.111082692047,167.283832293612,124.636171231478,140.480773699223,137.434979973366,142.527665356962
"Ccno",0,1.18641015811072,0,0.989301223233963,1.7396832908021,4.38546662636805
"Gm6320",0,0,0,0,0,0
"Mir449c",0,0,0,0,0,0
"Mir449b",0,0,0,0,0,0
"Mir449a",0,0,0,0,0,0
"Gm10735",0,0,0,0,0,0
"Gpx8",0,0,2.412312991577,2.96790366970189,3.47936658160421,4.38546662636805
"Cdc20b",0,0,0,0,0,0
"Gzma",0,0,4.82462598315399,11.8716146788076,0.869841645401052,2.19273331318402
"Gzmk",0,0,0,0,0,0
"Esm1",0,0,0.804104330525665,0,0,0
"BC067074",0,0,0,0,0,0
"4921509O07Rik",0,0,0,0,0,0
"LOC100861641",0,0,0,0,0,0
"Snx18",703.914864647804,555.239953995817,720.477480150996,548.072877671616,720.228882392071,641.374494106327
"Hspb3",0,0,0,0,0,0
"Arl15",30.2759081568948,22.5417930041037,32.1641732210266,24.7325305808491,22.6158827804273,23.0236997884322
"A430090L17Rik",0,0,0,0,0,0
"Ndufs4",183.818013809718,175.588703400387,154.388031460928,165.213304280072,128.736563519356,169.936831771762
"Fst",95.1528542073836,234.909211305923,50.6585728231169,69.2510856263774,51.3206570786621,61.3965327691527
"4930544M13Rik",0,0,0,0,0,0
"Mocs2",237.882135518459,244.400492570808,300.735019616599,305.694077979295,213.981044768659,229.14063122773
"Itga2",3.24384730252444,3.55923047433216,5.62873031367966,12.8609159020415,1.7396832908021,3.28909996977604
"Itga1",88.6651596023348,116.268195494851,39.4011121957576,50.4543623849321,97.4222642849178,92.094799153729
"Pelo",31.3571905910696,37.965125059543,32.9682775515523,39.5720489293585,42.6222406246515,46.0473995768645
"Gm10734",2.16256486834963,0,0.804104330525665,1.97860244646793,1.7396832908021,3.28909996977604
"Gm10733",0,0,0,0,0,0
"Gm6404",0,0,0,0,0,0
"Isl1",0,0,1.60820866105133,0,0,0
"Parp8",165.436212428747,130.505117392179,212.283543258776,198.849545870027,172.228645789408,181.996864994274
"Gm6416",0,0,0,0,0,0
"Emb",473.601706168569,443.717399133409,603.078247894249,630.184879200035,687.174899866831,621.639894287671
"LOC100861680",0,0,0,0,0,0
"Hcn1",2.16256486834963,0,0,0,0,0
"4933413L06Rik",0,0,0.804104330525665,0,0,0
"Mrps30",50.8202744062163,79.4894805934183,70.7611810862585,57.3794709475699,61.7587568234747,78.9383992746249
"1700003P14Rik",0,0,0,0,0,0
"Fgf10",1.08128243417481,1.18641015811072,2.412312991577,0,1.7396832908021,1.09636665659201
"Nnt",170.842624599621,161.351781503058,149.563405477774,133.555665136585,131.346088455559,142.527665356962
"Paip1",276.808303148752,264.569465258691,287.869350328188,270.079233942872,291.396951209352,267.513464208451
"4833420G17Rik",101.640548812433,96.0992228069683,129.460797214632,107.833833332502,113.949255547538,119.503965568529
"Gm9752",0,0,0,0,0,0
"3110070M22Rik",3.24384730252444,0,0.804104330525665,3.95720489293585,0.869841645401052,6.57819993955207
"Gm7120",34.6010378935941,39.1515352176538,19.298503932616,31.6576391434868,21.7460411350263,36.1800996675364
"Ccl28",1.08128243417481,1.18641015811072,1.60820866105133,0.989301223233963,0.869841645401052,3.28909996977604
"1700074H08Rik",0,0,0,0,0,0
"Hmgcs1",222.744181440012,209.994597985597,179.315265707223,218.635570334706,201.803261733044,248.875231046387
"E130304F04Rik",6.48769460504888,0,3.21641732210266,3.95720489293585,3.47936658160421,8.77093325273609
"Zfp131",188.143143546418,198.13049640449,199.417873970365,153.341689601264,221.809619577268,172.129565084946
"LOC100040377",0,0,0,3.95720489293585,0,0
"AF067063",0,0,0,0,0,0
"D13Ertd608e",0,0,0,0,0,0
"Tcstv1",0,0,0,0,0,0
"B020031M17Rik",0,0,0,0,0,0
"LOC673151",35.6823203277689,59.320507905536,47.4421555010142,42.5399525990604,40.0127156884484,37.2764663241284
"LOC100861977",7.5689770392237,7.11846094866432,12.8656692884106,10.8823134555736,13.0476246810158,9.86729990932811
"LOC100861753",489.820942681191,448.463039765852,622.376751826865,649.970903664714,542.781186730256,604.098027782199
"LOC100861986",35.6823203277689,67.6253790123111,49.0503641620656,53.422266054634,43.4920822700526,47.1437662334565
"LOC639910",0,0,0,0,0,0
"AF067061",0,0,0,0,0,0
"LOC100038937",0,0,0,0,0,0
"LOC638189",0,0,0,0,0,0
"BC147527",0,1.18641015811072,4.82462598315399,5.93580733940378,0.869841645401052,2.19273331318402
"Tcstv3",0,0,0,0,0,0
"Gm2888",0,0,0,0,0,0
"Gm2897",0,0,0,0,0.869841645401052,0
"Gm2904",19.4630838151467,22.5417930041037,22.5149212547186,23.7432293576151,21.7460411350263,17.5418665054722
"Gm5795",0,0,0,0,0,0
"D830030K20Rik",1.08128243417481,0,0,0,0,0
"1700110I01Rik",0,0,0,0,0,3.28909996977604
"Gm10340",0,0,0,0,0,0
"LOC100862064",2.16256486834963,0,0,0,0,0
"Gm1973",0,0,0,0,0,0
"Gm8348",0,0,0,0,0,0
"Gm10408",0,0,0,0,0,0
"LOC100862069",0,0,0,0,0,0
"Gm3005",0,0,0,0,0,0
"Gm3012",0,0,0,0,0,0
"Gm3020",0,0,0,0,0,0
"Gm3043",0,0,0,0,0,0
"Gm3002",2.16256486834963,0,0,0.989301223233963,0,0
"Gm3029",0,0,0,0,0,0
"Gm3095",0,0,0,0,0,0
"Gm3099",0,0,0,0,0,0
"Gm5796",0,0,0,0.989301223233963,0,0
"Gm3115",0,0,0,0,0,0
"LOC623078",0,0,0,0,0,0
"Gm3127",0,0,0,0,0,0
"Gm3149",0,0,0,0,0,0
"2610042L04Rik",0,0,0,0,0,2.19273331318402
"Gm3159",0,0,0,0,0,0
"Gm3182",0,0,0,0,0,0
"Gm3173",0,0,0,0.989301223233963,0.869841645401052,0
"Gm3047",0,0,0,0,0,0
"Gm8159",0,0,0,0,0,0
"Gm3239",0,0,0,0,0,0
"Gm7876",0,0,0,0,0,0
"Gm3252",0,0,0,0,0,0
"Gm9602",0,0,0,0,0,0
"Gm3269",0,0,0,0,0,0
"Gm3264",0,0,0,0,0,0
"Gm3278",0,0,0,0,0,0
"Gm8297",0,0,0,0,0,0
"Gm3298",0,0,0,0,0,0
"4930555G01Rik",0,0,0,0.989301223233963,0,0
"Gm8281",0,0,0,0,0,0
"Gm8279",0,0,0,0,0,0
"Gm8050",0,0,0,0,0,0
"Gm8271",1.08128243417481,0,0,0,0,0
"Gm3468",0,0,0,0,0,0
"Gm3500",0,0,0,0,0,0
"LOC100036572",0,0,0,0,0.869841645401052,2.19273331318402
"Gm8246",0,0,0,0,0,0
"Gm3187",0,0,0,0,0,0
"Gm3532",1.08128243417481,0,0,0,0,0
"Gm3373",0,0,0,0,0,2.19273331318402
"Gm3383",0,0,0,0,0.869841645401052,0
"Gm10021",0,0,0,0,0,0
"Gm3424",0,0,0,0,0,0
"Gm3248",0,0,0,0,0,0
"Gm3453",0,0,0,0,0,0
"Gm6337",0,0,0,0,0,0
"Gm3642",0,2.37282031622144,0,0,0,0
"Gm3476",0,0,0,0,0,0
"LOC100862207",0,0,0,0,0,0
"LOC100861615",0,0,0,0.989301223233963,0,0
"LOC100861646",0,0,0,0,0,0
"LOC100861657",0,0,0,0,0,0
"Gm16440",0,0,0,0,0,0
"Gm3591",0,0,0,2.96790366970189,0,0
"Gm3594",0,0,0,0,0,0
"Gm3629",0,0,0,0,0,1.09636665659201
"Gm3460",0,0,0,0,0,0
"LOC100504200",1.08128243417481,0,0,0,0,0
"Gm3164",0,0,0,0.989301223233963,0,0
"Gm8362",0,0,0,0,0,0
"Gm20213",0,0,0,0,0,0
"LOC100504218",0,0,0,0.989301223233963,0,0
"Gm3667",0,0,0,0.989301223233963,0,3.28909996977604
"Gm10406",0,0,4.82462598315399,0,0,3.28909996977604
