GeneID	Length	1h_m1_t	1h_m1_u	1h_m2_t	1h_m2_u	1h_m3_t	1h_m3_u	6h_m1_t	6h_m1_u	6h_m2_t	6h_m2_u	6h_m3_t	6h_m3_u
ENSMUSG00000104132	3625	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102747	3310	0	0	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000102386	1017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103004	330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104516	1222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101618	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099458	651	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088111	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073722	4318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095256	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100310	417	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101514	2002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101033	654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101372	1873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103241	1514	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086240	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048411	2887	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081557	2482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058590	304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101235	550	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064433	112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080625	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080391	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099257	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099492	1312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118548	1285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101726	622	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096829	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098883	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053185	1161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100261	1210	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101180	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048874	14190	2	0	0	1	1	0	20	2	2	1	6	6
ENSMUSG00000103783	2884	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104315	3035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117310	4145	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000026064	5541	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000117091	726	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086726	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086727	3751	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000100237	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098529	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100910	2858	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099796	225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050217	1937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026063	1451	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077664	127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100205	559	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100592	564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094215	696	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101093	1337	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070960	1513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088620	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082159	835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026058	10291	0	0	0	1	0	0	1	3	0	0	0	0
ENSMUSG00000064688	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103482	1809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104498	1628	4	7	2	1	9	3	10	2	3	1	5	3
ENSMUSG00000104313	1545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102865	1437	0	0	1	0	0	0	1	0	1	1	3	1
ENSMUSG00000102321	3413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091318	3609	0	0	2	0	0	0	0	0	0	1	0	0
ENSMUSG00000089489	63	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104433	2470	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089395	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102926	5007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100497	2131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102917	1221	0	1	1	4	5	2	4	1	1	1	0	0
ENSMUSG00000100481	1789	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100590	751	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088750	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104230	650	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101754	1693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065223	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100318	913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101612	2255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065260	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026134	5938	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101682	418	0	0	0	0	1	2	0	0	0	0	0	0
ENSMUSG00000102714	3075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102093	328	2	1	1	1	1	0	3	0	0	2	1	5
ENSMUSG00000103746	889	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102198	2314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004768	8285	0	0	0	0	1	0	0	0	0	3	5	0
ENSMUSG00000042215	3059	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000103072	341	2	1	1	0	0	1	0	3	0	0	4	0
ENSMUSG00000042197	15839	0	0	1	0	0	0	7	2	0	0	6	2
ENSMUSG00000081402	2557	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042182	3421	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000104416	1628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026131	41619	0	1	1	2	3	3	46	11	16	7	20	8
ENSMUSG00000103596	2384	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099382	334	0	1	0	2	1	0	0	0	0	0	4	3
ENSMUSG00000084506	93	0	0	2	0	0	0	0	1	0	1	1	3
ENSMUSG00000103364	1698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105982	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096992	4782	175	136	194	131	181	144	334	138	209	143	178	158
ENSMUSG00000103001	1247	81	41	82	64	86	56	92	27	84	68	50	57
ENSMUSG00000104397	430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102839	387	0	1	0	1	0	1	0	2	0	0	0	0
ENSMUSG00000101206	1162	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101462	2937	0	0	0	0	0	1	1	0	0	0	0	0
ENSMUSG00000102336	6263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092852	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042111	2543	1	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000101711	529	24	31	36	29	35	23	66	28	31	31	46	51
ENSMUSG00000026127	8553	0	0	0	0	0	0	0	1	2	0	0	0
ENSMUSG00000026126	6492	2	3	1	1	2	3	0	0	1	1	0	1
ENSMUSG00000100280	2409	2	0	4	12	3	4	14	0	6	0	6	1
ENSMUSG00000101223	1298	2	0	0	0	0	0	0	0	0	2	0	1
ENSMUSG00000026125	1333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101116	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026124	1040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101803	475	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037529	2105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045815	510	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045174	4392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100524	423	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102499	235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103521	1396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104098	646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037509	9861	13	13	30	21	29	29	27	19	20	28	24	42
ENSMUSG00000102537	148	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102612	355	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000118272	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104002	2549	2	4	0	0	0	1	27	0	0	0	2	0
ENSMUSG00000037503	5219	1	0	0	0	3	0	13	3	2	0	9	3
ENSMUSG00000104358	3036	22	30	35	34	29	24	26	12	25	22	37	27
ENSMUSG00000026123	7987	0	0	0	0	0	0	0	0	6	1	1	1
ENSMUSG00000103716	2137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103548	229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103760	436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103997	235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077231	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104417	640	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064601	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101714	452	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102531	566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103096	904	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102279	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103708	761	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104201	425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102434	1372	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045216	5542	0	0	0	0	0	0	0	0	2	0	2	1
ENSMUSG00000104523	447	40	23	46	36	45	37	61	16	55	33	31	39
ENSMUSG00000102202	4340	6	3	6	5	6	2	12	5	20	1	9	8
ENSMUSG00000037470	12853	1	2	5	6	2	3	11	0	7	0	1	3
ENSMUSG00000098752	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047180	3217	1	0	0	1	0	0	0	1	4	3	0	0
ENSMUSG00000037447	12540	7	5	4	2	4	3	19	2	4	3	4	4
ENSMUSG00000102762	713	5	2	2	5	3	2	13	2	0	2	11	2
ENSMUSG00000010453	6742	0	0	3	1	2	0	0	1	0	1	0	1
ENSMUSG00000098680	77	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037432	6356	24	15	37	29	25	17	37	12	30	24	21	19
ENSMUSG00000001143	7359	0	0	0	0	0	1	0	0	0	0	2	0
ENSMUSG00000037408	4829	0	0	1	0	0	0	0	1	0	1	0	0
ENSMUSG00000104316	2159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106081	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001138	6420	0	1	2	0	2	0	0	0	1	1	0	0
ENSMUSG00000102845	269	3	2	1	2	5	1	9	1	4	0	1	1
ENSMUSG00000067653	2697	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000109510	2327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079610	4654	0	2	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000026121	4593	0	0	0	3	0	0	0	0	0	0	0	0
ENSMUSG00000087589	2830	0	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000046337	3190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089906	345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077939	75	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061518	1587	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000037351	4274	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000102416	1744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104237	1633	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026117	2992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097291	1012	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026116	9413	0	1	1	1	0	1	0	3	5	0	0	0
ENSMUSG00000103016	143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102930	2413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103159	3552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080054	498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095944	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050122	5964	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103603	992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026114	3957	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000102231	346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026113	10387	1	1	0	1	2	1	6	2	4	0	0	4
ENSMUSG00000086064	861	7	9	10	6	13	3	0	5	14	8	6	9
ENSMUSG00000102879	534	4	2	3	5	5	1	0	1	5	1	0	6
ENSMUSG00000026112	5220	7	2	10	4	7	3	21	3	4	4	6	10
ENSMUSG00000026111	1579	0	3	0	2	2	2	0	2	0	1	1	0
ENSMUSG00000026110	12881	6	4	6	7	3	10	19	2	14	6	13	10
ENSMUSG00000103948	2755	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087233	1790	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026090	5075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089767	560	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104365	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102650	2218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	10662	0	0	0	0	0	0	0	3	0	0	4	0
ENSMUSG00000097268	3089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037216	2051	3	5	6	5	10	3	15	0	6	1	2	3
ENSMUSG00000026088	2770	1	3	3	2	0	3	13	2	0	2	7	6
ENSMUSG00000026087	3226	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061584	2564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087374	3990	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026085	888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089141	237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058407	9102	0	0	1	1	0	0	3	4	3	0	10	4
ENSMUSG00000026083	9753	49	39	82	48	66	47	121	35	77	45	57	84
ENSMUSG00000026082	6168	13	11	14	21	24	24	30	18	17	15	20	24
ENSMUSG00000103804	701	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102716	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037138	6654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085391	912	0	0	1	1	1	1	15	0	0	0	0	2
ENSMUSG00000085280	639	0	0	0	1	0	0	0	0	0	2	0	1
ENSMUSG00000087131	1853	0	0	0	1	0	0	2	4	5	1	0	0
ENSMUSG00000102984	529	0	0	0	1	0	0	6	0	2	0	0	0
ENSMUSG00000102541	502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103531	503	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048814	7506	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026080	11964	0	0	0	0	0	0	0	0	1	0	1	0
ENSMUSG00000103647	325	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102447	772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067604	1001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026078	4219	1	1	0	0	1	0	2	1	3	0	6	1
ENSMUSG00000103046	1639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104188	1843	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103182	2087	1	4	2	2	1	1	0	1	2	1	0	2
ENSMUSG00000098833	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026077	4791	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092553	283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092563	555	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000073702	1662	1	3	0	1	1	1	6	0	0	0	14	4
ENSMUSG00000003134	5239	24	28	32	29	30	37	88	14	48	30	43	33
ENSMUSG00000102607	885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065629	215	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104827	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003135	3508	55	45	60	32	68	54	71	43	86	66	69	87
ENSMUSG00000085894	1832	0	0	0	0	0	0	0	1	0	0	1	0
ENSMUSG00000077704	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048234	2838	0	1	0	1	1	2	27	16	29	12	30	9
ENSMUSG00000064936	130	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102471	589	0	0	1	0	0	0	0	0	0	0	2	1
ENSMUSG00000050967	6091	0	1	0	0	2	3	1	3	5	0	3	6
ENSMUSG00000097083	3663	5	14	10	7	2	3	39	10	27	12	19	11
ENSMUSG00000057173	2139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091937	352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101634	1068	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000026074	9579	1	6	2	0	6	2	20	5	4	5	15	7
ENSMUSG00000102985	1330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026073	1908	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097899	842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102975	3071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026072	6363	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000103560	6480	0	1	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000070942	6812	0	1	2	0	2	0	17	0	3	1	2	0
ENSMUSG00000103230	685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026069	6894	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026070	4817	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026068	6752	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104441	479	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026065	4562	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000102676	3947	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026062	6984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103679	803	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103270	3261	25	20	34	23	27	16	35	7	16	19	34	18
ENSMUSG00000041945	5125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079588	2716	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094136	496	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104072	546	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100185	2613	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100832	3198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100178	1045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101877	1099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053640	1383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101919	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101299	1734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100180	1271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103106	533	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060424	4458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104199	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093436	1712	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045515	7733	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097063	1257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099784	2170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060679	5763	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000077448	134	1	2	5	3	2	2	4	0	5	6	6	1
ENSMUSG00000041907	7238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089088	85	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070939	10972	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100269	414	1	0	3	3	1	2	0	0	1	4	3	0
ENSMUSG00000041878	1248	0	0	0	1	0	0	0	0	0	0	2	0
ENSMUSG00000010290	3458	0	0	0	0	0	0	0	1	0	0	2	0
ENSMUSG00000008136	1897	1	0	3	0	0	1	0	0	0	6	0	0
ENSMUSG00000094497	483	1	0	0	0	0	0	13	0	4	0	1	0
ENSMUSG00000099576	1188	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099694	453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101923	380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066877	4455	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103422	2491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103945	1293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026051	902	3	0	2	0	5	1	0	0	8	3	1	1
ENSMUSG00000100764	458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100635	612	0	1	1	1	2	3	0	2	0	3	0	2
ENSMUSG00000100480	499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057363	5097	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000090243	1279	2	1	1	2	2	3	0	1	2	1	4	4
ENSMUSG00000100701	545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101395	816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088848	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095757	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041763	10078	2	1	2	2	2	0	2	3	12	4	2	3
ENSMUSG00000047343	4300	6	9	14	6	16	15	57	14	24	13	6	23
ENSMUSG00000090106	180	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000091844	20036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026049	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101104	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026047	3199	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000041684	4206	0	2	1	0	1	0	0	0	2	3	0	1
ENSMUSG00000026048	5864	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000046828	3961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089703	957	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100966	989	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100769	1108	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000101567	309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056870	3758	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102319	4563	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089877	420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101701	905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103071	1551	0	1	0	1	0	0	0	0	2	0	1	1
ENSMUSG00000100434	528	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100013	667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101251	745	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101937	940	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026043	9816	0	0	0	1	0	0	0	0	2	0	0	0
ENSMUSG00000105211	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026042	9591	1	0	0	0	0	0	0	1	0	0	1	0
ENSMUSG00000104476	7217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100218	524	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100361	981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100894	584	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095121	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065255	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100843	1150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087764	203	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025995	4900	0	0	0	1	1	1	0	0	0	3	0	0
ENSMUSG00000099850	1779	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000084817	423	0	0	0	0	0	0	0	0	1	0	0	2
ENSMUSG00000098549	749	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099381	1176	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025993	9000	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099946	1601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070896	465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090682	264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044457	4667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099432	560	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041144	19984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096047	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101262	1953	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101337	12603	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025986	6095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100213	951	0	0	0	0	0	0	0	0	0	0	0	0
